_id,museo_id,museo_tematica_n1,museo_nombre,museo_fecha_fundacion,museo_adscripcion,museo_tipo_de_propiedad,museo_calle_numero,museo_colonia,museo_cp,museo_telefono1,pagina_web,pagina_web2,email,twitter,gmaps_latitud,gmaps_longitud,estado_id,municipio_id,localidad_id,nom_ent,nom_mun,nom_loc,link_sic,fecha_mod
65a75f99df46a6e2e49c8d43,1447,Historia,Museo de los Tres Juanes (en proceso de remodelación),2008-02-15,Ayuntamiento de Tetela de Ocampo,público,Plaza de la Constitución 1,Centro,73640,221 206 90 78,,,museolostresjuanes@gmail.com; culturatetela2021202@gmail.com,,19.8165,-97.8065,21,172,1,Puebla,Tetela de Ocampo,Ciudad de Tetela de Ocampo,http://sic.gob.mx/ficha.php?table=museo&table_id=1447,2023-06-06T08:28:53-06:00
65a75f99df46a6e2e49c8d44,1792,Historia,Casa Museo Posada Olayo,2006-01-01,Particular,privado,Plaza de la Constitución 16,Centro,73640,797 973 01 11 ,,,xvilhelm@hotmail.com; luzbergerac@gmail.com,,19.81716,-97.80703,21,172,1,Puebla,Tetela de Ocampo,Ciudad de Tetela de Ocampo,http://sic.gob.mx/ficha.php?table=museo&table_id=1792,2023-06-23T03:15:22-06:00
65a75f99df46a6e2e49c8d45,1793,Arte,Casa Museo Tlapalcalli,1980-01-01,,privado,Calle del Pintor s/n,Barrio Juárez,73640,797 973 07 77,,,bonillaart_cult@hotmail.com,,19.81597,-97.8062,21,172,1,Puebla,Tetela de Ocampo,Ciudad de Tetela de Ocampo,http://sic.gob.mx/ficha.php?table=museo&table_id=1793,2023-06-14T02:51:43-06:00
65a75f99df46a6e2e49c8d46,1902,Arqueología,Museo de Sitio de Teteles de Santo Nombre,2017-01-25,Secretaría de Cultura/INAH,público,Carr. Tlacotepec Zona Arqueológica km 13 s/n,,75689,55 3484 4117,https://www.inah.gob.mx/boletines/5875-abren-la-zona-arqueologica-teteles-de-santo-nombre-y-su-museo-de-sitio,,museoyzonateteles@hotmail.com,,18.68277,-97.65333,21,177,1,Puebla,Tlacotepec de Benito Juárez,Tlacotepec de Benito Juárez,http://sic.gob.mx/ficha.php?table=museo&table_id=1902,2022-10-03T07:30:22-05:00
65a75f99df46a6e2e49c8d47,2090,TND,Museo de Sitio de la Zona Arqueológica de Tepapayeca,NA,Secretaría de Cutura/INAH,,"Carret. Fed.160 dirección Oaxaca, en el km 129 ",Santa María de la Candelaria,74540,222 235 14 78,https://www.inah.gob.mx/zonas/55-zona-arqueologica-de-tepapayeca,,dirección.pue@inah.gob.mx,,18.70004,-98.53917,21,185,30,Puebla,Tlapanalá,Tlapanala,http://sic.gob.mx/ficha.php?table=museo&table_id=2090,2023-02-24T05:25:49-06:00
65a75f99df46a6e2e49c8d48,1448,Arqueología,Museo Comunitario Tochtepeuas,NA,,TPND,Planta Baja de la Presidencia Municipal,Centro Histórico,75610,(224) 427 01 08,http://viajaporpuebla.mx/en/museums/item/museo-comunitario-tochtepeuas,,,,18.83932,-97.82342,21,189,1,Puebla,Tochtepec,Tochtepec,http://sic.gob.mx/ficha.php?table=museo&table_id=1448,2019-04-17T11:05:57-05:00
65a75f99df46a6e2e49c8d49,1450,Historia,Museo Casa Carranza,1979-05-21,Ayuntamiento de Xicotepec,público,Plaza de la Constitución s/n,Centro,73080,764 764 00 72,,"https://xicotepecpuebla.com/documentosturismo/INVENTARIO%20TUR%C3%8DSTICO%20DE%20XICOTEPEC,%20PUEBLA.pdf",xikotepekali@gmail.com,,20.27681,-97.95852,21,197,1,Puebla,Xicotepec,Xicotepec de Juárez,http://sic.gob.mx/ficha.php?table=museo&table_id=1450,2022-03-31T07:18:15-06:00
65a75f99df46a6e2e49c8d4a,139,Arqueología,Museo Comunitario de Arqueología de Xiutetelco,1995-02-06,"Organización Cultural Xiuhtecuhtli, A.C.",público,Aquiles Serdán 105-A,Centro,73970,231 120 12 03 ,,https://www.facebook.com/museoxiutetelco,raf-mont@hotmail.com; carlosjulian839@gmail.com,,19.79611,-97.32589,21,199,1,Puebla,Xiutetelco,San Juan Xiutetelco,http://sic.gob.mx/ficha.php?table=museo&table_id=139,2023-02-08T04:12:27-06:00
65a75f99df46a6e2e49c8d4b,1102,Historia,Museo Comunitario Gral. Juan Francisco Lucas,2006-08-04,Ayuntamiento de Xochiapulco,público,Calle 5 de Mayo  1,Centro,73660,233 311 11 04,,,transparenciaxochiapulco@gmail.com,,19.82033,-97.65877,21,200,1,Puebla,Xochiapulco,Cinco de Mayo,http://sic.gob.mx/ficha.php?table=museo&table_id=1102,2023-01-17T06:50:27-06:00
65a75f99df46a6e2e49c8d4c,278,Arqueología,Museo Comunitario Xolalpancalli (casa del pueblo),1993-02-14,Ayuntamiento de Zacapoaxtla,privado,Plaza de la Constitución s/n,Centro Histórico,73680,233 314 21 00,https://www.flickr.com/photos/tour_x_mexico/sets/72157635067026078/,https://www.consultoriaenexposiciones.com/museo-comunitario-xolalpancalli-casa-del-pueblo/,marticolis1@hotmail.com,,19.8732,-97.58952,21,207,1,Puebla,Zacapoaxtla,Zacapoaxtla,http://sic.gob.mx/ficha.php?table=museo&table_id=278,2021-07-22T08:25:38-05:00
65a75f99df46a6e2e49c8d4d,2323,TND,Museo Zacatlán MUZA,NA,,Privado,Leandro Valle 12,Centro,73310 ,797 975 2321,,,museozacatlan@gmail.com,,19.93295,-97.96027,21,208,1,Puebla,Zacatlán,Zacatlán,http://sic.gob.mx/ficha.php?table=museo&table_id=2323,2023-02-15T11:43:58-06:00
65a75f99df46a6e2e49c8d4e,2324,,Museo del Vino La Primavera,NA,,Privado,Josefa Ortiz de Domínguez 11,"Centro,  Santa Julia",73310,797 975 00 54,https://www.laprimaveravinosylicores.com/2016/05/fabrica-museo.html,,laprimaveravinosylicores@gmail.com,,19.93076,-97.96097,21,208,1,Puebla,Zacatlán,Zacatlán,http://sic.gob.mx/ficha.php?table=museo&table_id=2324,2023-02-15T12:13:06-06:00
65a75f99df46a6e2e49c8d4f,849,Historia,Museo de Relojería Alberto Olvera Hernández,1993-11-13,"Fábrica de Relojes Centenario,  S.A. de C.V.",privado,Nigromante 3,Centro,73310,(797) 975 00 60,http://centenario.org.mx/museo.html,https://www.facebook.com/rcentenario,museo@centenario.com.mx,,19.93245,-97.95805,21,208,1,Puebla,Zacatlán,Zacatlán,http://sic.gob.mx/ficha.php?table=museo&table_id=849,2019-04-17T11:14:15-05:00
65a75f99df46a6e2e49c8d50,145,Arqueología,Museo Regional Comunitario Luciano Márquez Becerra,1998-05-19,Ayuntamiento de Zacatlán,público,Josefa Ortiz de Domínguez 4,Centro,73310,(797) 975 01 09,https://paseopormexico.com/lugares/1330/museo_comunitario_luciano_m%C3%A1rquez_becerra_en_zacatl%C3%A1n,,cultura@zacatlan.gob.mx,,19.93218,-97.96028,21,208,1,Puebla,Zacatlán,Zacatlán,http://sic.gob.mx/ficha.php?table=museo&table_id=145,2019-04-17T11:15:27-05:00
65a75f99df46a6e2e49c8d51,1572,Ciencia y tecnología,Museo del Reloj,2005-04-15,Jesús Clemente Olvera Trejo,privado,Carr. Jicolapa km. 3.5,Col. Jicolapa,73310,(797) 975 07 20,http://www.relojesolvera.com.mx/museodelreloj.html,,webmaster@relojesolvera.com.mx,,19.95593,-97.96932,21,208,15,Puebla,Zacatlán,Jicolapa,http://sic.gob.mx/ficha.php?table=museo&table_id=1572,2020-01-27T02:44:26-06:00
65a75f99df46a6e2e49c8d52,241,Ciencia y tecnología, Museo Paleontológico y Parque Ecoturístico Turritelas,1997-01-17,Ayuntamiento de Zapotitlán,público,A 16 km de la cabecera municipal y a 12 km de la Carr. Fed. Tehuacán-Huajuapan,Col. San Juan Raya,73440,237 383 68 82 ext. 105,http://www.sanjuanraya.com/,,visitazapotitlan@hotmail.com,,18.33171,-97.47457,21,209,1,Puebla,Zapotitlán,Zapotitlán Salinas,http://sic.gob.mx/ficha.php?table=museo&table_id=241,2022-03-02T08:57:54-06:00
65a75f99df46a6e2e49c8d53,1818,TND,Museo de la Muñeca Artesanal ,2014-10-01,Ayuntamiento de Amealco,público,Morelos 168,Centro Histórico,76850,448 278 01 01 ext. 175,,,direccionturismo.amealco@gmail.com,,20.18713,-100.14417,22,1,1,Querétaro,Amealco de Bonfil,Amealco de Bonfil,http://sic.gob.mx/ficha.php?table=museo&table_id=1818,2023-12-01T05:53:16-06:00
65a75f99df46a6e2e49c8d54,2206,TND,Museo Comunitario de Pinal de Amoles General Tomás Mejía,2021-08-19, Secretaría de Cultura del Estado de Querétaro,público,Mariano Escobedo s/n,Centro,76300,,,,museocpinal@gmail.com,MuseoCPinal,21.13545,-99.62549,22,2,1,Querétaro,Pinal de Amoles,Pinal de Amoles,http://sic.gob.mx/ficha.php?table=museo&table_id=2206,2022-03-31T09:28:08-06:00
65a75f99df46a6e2e49c8d55,460,Historia,Museo Comunitario Ex convento de Bucareli,1993-09-20,Comunitario,mixto,San Francisco de Asís s/n,Centro,76330,(441) 275 00 73,,,victorinorr@yahoo.com.mx,,21.13417,-99.62528,22,2,1,Querétaro,Pinal de Amoles,Pinal de Amoles,http://sic.gob.mx/ficha.php?table=museo&table_id=460,2016-09-28T12:18:06-05:00
65a75f99df46a6e2e49c8d56,1475,Historia,Museo Comunitario Real y Minas de las Escanelas,2010-12-16,Comunitario,comunitario,Real y Minas de Escanelas s/n,Centro,76309,(441) 100 97 61,,,jassomc@yahoo.com.mx,,,,22,2,80,Querétaro,Pinal de Amoles,San Pedro Escanela,http://sic.gob.mx/ficha.php?table=museo&table_id=1475,2016-09-28T12:47:53-05:00
65a75f99df46a6e2e49c8d57,1800,TND,Planetario Dr. José Hernández Moreno,2015-06-27,Secretaría de Turismo del Estado de Querétaro,público,"Parque Cirino Anaya, Carr. Cadereyta-Santa Bárbara km 1",,76511,441 276 09 71,http://www.planetariotour360.com.mx/,,planetario.josehdzmoreno@gmail.com,,20.71091,-99.81158,22,4,1,Querétaro,Cadereyta de Montes,Cadereyta de Montes,http://sic.gob.mx/ficha.php?table=museo&table_id=1800,2023-09-28T05:05:46-06:00
65a75f99df46a6e2e49c8d58,2017,TND,Museo Regional de Cadereyta,2011-09-03,Asociación Civil Autónoma,comunitario,Revolución 4,Zona Centro,76500,045 441 103 2961,,https://www.facebook.com/Fundacion.Cultural.Cadereyta/about,betty-diaz69@hotmail.com,,20.69344,-99.81272,22,4,1,Querétaro,Cadereyta de Montes,Cadereyta de Montes,http://sic.gob.mx/ficha.php?table=museo&table_id=2017,2018-05-31T12:40:47-05:00
65a75f99df46a6e2e49c8d59,2336,TND,Jardín Botánico Regional de Cadereyta Ing. Manuel González de Cosío,1991-04-25,Secretaría de Educación del Gobierno del Estado de Querétaro/Consejo de Ciencia y Tecnología del Estado de Querétaro,público,Camino a la Antigua Hacienda de Tovares s/n,Ejido de Fuentes y Pueblo nuevo,76500 ,441 276 06 47,http://www.concyteq.edu.mx/JB/inicio.html,, jbotanicocadereyta@concyteq.edu.mx,,20.67644,-99.80629,22,4,1,Querétaro,Cadereyta de Montes,Cadereyta de Montes,http://sic.gob.mx/ficha.php?table=museo&table_id=2336,2023-04-13T14:54:06-06:00
65a75f99df46a6e2e49c8d5a,2368,TND,Museo Comunitario del Mármol,NA,,,Domicilio conocido,,76527 ,+52 442 322 33 00,,,,,20.86715,-99.64654,22,4,48,Querétaro,Cadereyta de Montes,Los Juárez,http://sic.gob.mx/ficha.php?table=museo&table_id=2368,2023-10-10T09:26:06-06:00
65a75f99df46a6e2e49c8d5b,453,Historia,Museo Comunitario de Colón,1994-05-28,Unión Estatal de Museos Comunitarios del Estado de Querétaro,comodato,Francisco I. Madero 125,Col. Soriano,76270,419 292  01 08,,http://recintosculturalesqro.gob.mx/?p=139,,,20.78379,-100.04973,22,5,1,Querétaro,Colón,Colón,http://sic.gob.mx/ficha.php?table=museo&table_id=453,2021-10-08T10:15:25-05:00
65a75f99df46a6e2e49c8d5c,2207,TND,Museo del Sarape,2018-12-14,Ayuntamiento de Colón,,"Francisco I. Madero 135, a un costado de la Plaza Soriano",Barrio del Soriano,76270,419 292 0108  presidencia,,,presidencia.colon1821@gmail.com,,20.7784,-100.0525,22,5,1,Querétaro,Colón,Colón,http://sic.gob.mx/ficha.php?table=museo&table_id=2207,2023-07-19T03:15:46-06:00
65a75f99df46a6e2e49c8d5d,1568,Arte,Museo de los Milagros,2006-09-17,Basílica de Nuestra Señora de los Dolores de Soriano,privado,Francisco I. Madero s/n,Centro,76270,419 292 02 41,,,basilicadesoriano@hotmail.com,,20.7794,-100.05233,22,5,1,Querétaro,Colón,Colón,http://sic.gob.mx/ficha.php?table=museo&table_id=1568,2023-07-19T03:05:09-06:00
65a75f99df46a6e2e49c8d5e,1956,TND,Museo de Sitio de la Zona Arqueológica El Cerrito,2019-02-14,Secretaría de Cultura/INAH,público,Av. Hidalgo s/n,Col. Emiliano Zapata,76900,442 225 11 32,,,cdovali.qro@inah.gob.mx,,20.55161,-100.4416,22,6,1,Querétaro,Corregidora,El Pueblito,http://sic.gob.mx/ficha.php?table=museo&table_id=1956,2022-03-04T07:03:23-06:00
65a75f99df46a6e2e49c8d5f,912,TND,Museo Comunitario del Pueblito,NA,"Amigos del Patrimonio Cultural del Municipio de Corregidora, A.C.",comunitario,Fray José Bermúdez 24,Centro,76900,442 874 6781,,,salvador.chavez_queretaro@yahoo.com.mx,,20.5429,-100.44108,22,6,1,Querétaro,Corregidora,El Pueblito,http://sic.gob.mx/ficha.php?table=museo&table_id=912,2020-01-16T05:59:46-06:00
65a75f99df46a6e2e49c8d60,2218,TND,Museo Anbanica de Historia ,2021-11-29,Ayuntamiento de Corregidora / Secretaría de Desarrollo Social / Instituto Municipal de Cultura,público,Josefa Ortiz de Domínguez 1 ,Col. El Pueblito,76900,442 384 55 00 ext. 8046,,,imc.corregidora@gmail.com,,20.54012,-100.44145,22,6,1,Querétaro,Corregidora,El Pueblito,http://sic.gob.mx/ficha.php?table=museo&table_id=2218,2023-04-26T05:09:47-06:00
65a75f99df46a6e2e49c8d61,2160,TND,"Museo Rubén González. Arte, tradición y fe.",2019-07-17,,,Fray José Bermúdez 51 A,El Pueblito,,044 2209 6000 ext. 2016,,,,,20.54314,-100.44075,22,6,1,Querétaro,Corregidora,El Pueblito,http://sic.gob.mx/ficha.php?table=museo&table_id=2160,2020-01-16T11:16:43-06:00
65a75f99df46a6e2e49c8d62,1683,Arte,Museo de la Máscara,2014-04-01,"Bernal Pueblo Mágico, A.C.",privado,Independencia s/n,Centro,76660,441 296 46 05,https://culturaqueretaro.gob.mx/iqca/sitio/Espaciosculturalescontroller/recinto/90,,museomascara@hotmail.com,,20.74221,-99.94016,22,7,1,Querétaro,Ezequiel Montes,Ezequiel Montes,http://sic.gob.mx/ficha.php?table=museo&table_id=1683,2023-04-12T07:37:02-06:00
65a75f99df46a6e2e49c8d63,1684,Especializado,Casa Museo del Dulce ,2014-05-01,Particular,privado,Benito Juárez 2,Centro,76680,441  296 41 48  ,https://www.dulcesbernal.com/museo,,museo@dulcesbernal.com,,20.73613,-99.93724,22,7,3,Querétaro,Ezequiel Montes,Bernal,http://sic.gob.mx/ficha.php?table=museo&table_id=1684,2023-04-12T06:08:20-06:00
65a75f99df46a6e2e49c8d64,1733,Historia,Museo del Cine Nacional Rosalío Solano,2014-02-28,"Bernal Pueblo Mágico, A.C.",comodato,Calle Iturbide s/n,Centro Histórico,76680, 441 296 46 05,,,bernalpueblomagico@hotmail.com,,20.74128,-99.93992,22,7,3,Querétaro,Ezequiel Montes,Bernal,http://sic.gob.mx/ficha.php?table=museo&table_id=1733,2023-04-13T05:47:16-06:00
65a75f99df46a6e2e49c8d65,1732,Historia,Museo de las Ánimas ,2012-04-01,"Bernal Pueblo Mágico, A.C.",privado,Independencia 2,Centro,76670,(441) 296 46 05,http://recintosculturalesqro.gob.mx/?p=125,,museomascara@hotmail.com,,20.74239,-99.93988,22,7,3,Querétaro,Ezequiel Montes,Bernal,http://sic.gob.mx/ficha.php?table=museo&table_id=1732,2019-10-28T06:11:53-06:00
65a75f99df46a6e2e49c8d66,155,TND,Museo Comunitario de Huimilpan,2017-06-09,Unión Estatal de Museos Comunitarios del Estado de Querétaro/Casa de Cultura de Huimilpan,comunitario,Domicilio conocido,Centro,76950,448 278 52 24,,,checoturismohuimilpan@gmail.com,,20.37492,-100.27431,22,8,1,Querétaro,Huimilpan,Huimilpan,http://sic.gob.mx/ficha.php?table=museo&table_id=155,2023-07-18T08:23:06-06:00
65a75f99df46a6e2e49c8d67,445,Historia,Museo Histórico de la Sierra Gorda de Querétaro,1991-08-09,Secretaría de Cultura del Estado de Querétaro/Dirección de Educación Artística y Servicios Culturales,público,Fray Junípero Serra 1,Centro,76340,441  296 01 65,,, museosierragorda@gmail.com; m.historicosg@gmail.com,,21.21751,-99.47365,22,9,1,Querétaro,Jalpan de Serra,Jalpan de Serra,http://sic.gob.mx/ficha.php?table=museo&table_id=445,2023-12-05T05:11:00-06:00
65a75f99df46a6e2e49c8d68,2124,TND,Museo Comunitario Virgen del Mar de Herrera,2019-03-07,Ayuntamiento de Jalpan de Serra,público,Domicilio Conocido,Centro,76345,441 296 03 88,https://www.jalpan.travel/sitioshistoricos.html#museosaucillo,,comunicacionsocialjalpan@gmail.com,,21.246,-99.33861,22,9,81,Querétaro,Jalpan de Serra,Saucillo,http://sic.gob.mx/ficha.php?table=museo&table_id=2124,2023-03-29T06:53:38-06:00
65a75f99df46a6e2e49c8d69,1609,Arqueología,Zona Arqueológica de Tancamá,2011-03-21,Secretaría de Cultura/INAH,TPND,,,,,http://www.inah.gob.mx/index.php?option=com_content&view=article&id=5709,,,,21.1598,-99.39657,22,9,86,Querétaro,Jalpan de Serra,Tancáma,http://sic.gob.mx/ficha.php?table=museo&table_id=1609,2023-09-26T08:45:44-06:00
65a75f99df46a6e2e49c8d6a,1972,TND,Museo Comunitario Pame Xi’oi ,2017-06-01,Ayuntamiento de Jalpan de Serra,TPND,Plaza Principal,,76350,"441 596 61 23 exts. 139, 125",,https://www.jalpan.travel/sitioshistoricos.html#museosaucillo,comunicacionsocialjalpan@gmail.com,,21.39881,-99.33028,22,9,87,Querétaro,Jalpan de Serra,Tancoyol,http://sic.gob.mx/ficha.php?table=museo&table_id=1972,2023-03-29T07:03:03-06:00
65a75f99df46a6e2e49c8d6b,432,Historia,Museo Comunitario Crónica y Arte Agropecuario de la Sierra Gorda,2001-09-02,Unión Estatal de Museos Comunitarios del Estado de Querétaro,comodato,Constitución esq. Morelos s/n,Centro ,76360,(441) 292 53 58,,,demosfr@hotmail.com.mx; tenek-15@hotmail.com,,21.18739,-99.32244,22,10,1,Querétaro,Landa de Matamoros,Landa de Matamoros,http://sic.gob.mx/ficha.php?table=museo&table_id=432,2021-08-17T04:01:17-05:00
65a75f99df46a6e2e49c8d6c,1977,TND,Museo Comunitario de Tesoros de Nuestra Historia,1994-01-01,Universidad Autónoma de Querétaro/Facultad de Filosofía,TPND,Domicilio Conocido,Centro,76137,Cel. (441) 151 0598,,,arenirubio.salas@hotmail.com,,21.18525,-99.32087,22,10,1,Querétaro,Landa de Matamoros,Landa de Matamoros,http://sic.gob.mx/ficha.php?table=museo&table_id=1977,2019-03-07T06:47:49-06:00
65a75f99df46a6e2e49c8d6d,428,Historia,Museo Comunitario Lucio Balderas Márquez,1994-01-01,Unión Estatal de Museos Comunitarios del Estado de Querétaro,comodato,San Francisco 149,Centro Histórico,76390,,http://recintosculturalesqro.gob.mx/?p=148,,,,21.16394,-99.19165,22,10,48,Querétaro,Landa de Matamoros,Tilaco,http://sic.gob.mx/ficha.php?table=museo&table_id=428,2021-08-17T04:17:27-05:00
65a75f99df46a6e2e49c8d6e,1879,Ciencia y tecnología,Museo Ing. Félix Pezet Sandoval,NA,CONACYT/Centro Nacional de Metrología,público,km 4.5 Carretera a los Cués,,76246,442 211 05 00 al 04,https://www.gob.mx/cenam/,,jamolina@cenam.mx,,20.53557,-100.25589,22,11,1,Querétaro,El Marqués,La Cañada,http://sic.gob.mx/ficha.php?table=museo&table_id=1879,2023-05-08T06:41:44-06:00
65a75f99df46a6e2e49c8d6f,2347,TND,Museo de Historia de San Clemente Lic. Samuel Luna Álvarez,2022-08-20,,Privado,Ignacio Aldama entre Corregidora y Morelos,Centro,76720,442 435 44 58,,,,,20.51482,-100.08694,22,12,28,Querétaro,Pedro Escobedo,San Clemente,http://sic.gob.mx/ficha.php?table=museo&table_id=2347,2023-04-25T13:25:34-06:00
65a75f99df46a6e2e49c8d70,1856,Arte,Museo de Arte Sacro,2015-09-11,Patronato del Museo,público,Allende 4,Centro Histórico,76000,442 212 44 70,http://museodeartesacroqro.org/,,museodeartesacrodequeretaro@gmail.com,MuseoArteSaQro,20.59089,-100.39352,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=museo&table_id=1856,2023-04-12T06:38:30-06:00
65a75f99df46a6e2e49c8d71,2334,TND,Museo de Bichos Querétaro,NA,,Privado,Av. Luis Pasteur Sur 32,Centro,76000,442 577 5723,,,pao.cid@hotmail.com,,20.59223,-100.38871,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=museo&table_id=2334,2023-06-15T05:02:55-06:00
65a75f99df46a6e2e49c8d72,26,TND,Museo del Cerro de las Campanas,2003-08-28,Instituto de Cultura del Municipio de Querétaro,público,"Cto. Cerro de las Campanas s/n, Int. Parque Nacional Cerro de las Campanas",Centro Histórico,76000,442 215 90 31,http://culturaqueretaro.gob.mx/iqca/sitio/Espaciosculturalescontroller/recinto/89,,contacto_museo@municipiodequeretaro.gob.mx,,20.59284,-100.41082,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=museo&table_id=26,2023-07-19T03:10:03-06:00
65a75f99df46a6e2e49c8d73,2011,TND,Museo de La Estudiantina,2017-12-09,Universidad Autónoma de Querétaro/Centro Cultural Independencia,TPND,"Independencia 29, Plaza de Armas",Centro,76000, 442 109 78 64,,,centrocultural.uaq@gmail.com,,20.59212,-100.38962,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=museo&table_id=2011,2021-04-19T08:29:51-05:00
65a75f99df46a6e2e49c8d74,2053,Arte,Museo de Arte Contemporáneo Querétaro,2018-11-07,Secretaría de Cultura del Estado de Querétaro/Dirección de Educación Artística y Servicios Culturales,,Manuel Acuña s/n esq. Reforma,Centro Histórico,76020,442 251 98 50 ext. 1001,http://macq.mx/,,elmacqinformes@gmail.com,soyMACQ,20.59256,-100.3841,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=museo&table_id=2053,2023-04-12T06:31:01-06:00
65a75f99df46a6e2e49c8d75,2146,TND,Museo de Ciencia el Péndulo de Foucault- Concyteq,2005-02-01,Centro Educativo y Cultural de Estado de Querétaro,, Av. Constituyentes esq. Luis Pasteur s/n,Col. Villas del Sur,76000,442 251 96 00 ext. 9724,https://www.museodelpendulo.org/,, museocienciaytecnologia@concyteq.edu.mx,,20.58598,-100.38643,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=museo&table_id=2146,2023-04-12T06:52:25-06:00
65a75f99df46a6e2e49c8d76,434,Historia,Museo Regional de Querétaro,1936-11-06,Secretaría de Cultura/INAH,público,Corregidora 3 Sur,Centro Histórico,76000,442 212 20 31,https://www.inah.gob.mx/museos/museo-regional-de-queretaro,,museoregionalqueretaro@yahoo.com.mx; ramon_avendano@inah.gob.mx,museoregqro,20.59242,-100.39124,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=museo&table_id=434,2023-04-13T07:40:23-06:00
65a75f99df46a6e2e49c8d77,172,Arte,La Zacatecana Casa-Museo,2001-07-01,"Museo Casa de la Zacatecana, A.C.",privado,Calle Independencia 59,Centro Histórico,76000,442 224 07 58,https://lazacatecana.mx/,,casazacatecana@gmail.com; vinculacionzacatecana@gmail.com,,20.5925,-100.3885,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=museo&table_id=172,2023-04-12T06:11:22-06:00
65a75f99df46a6e2e49c8d78,435,Historia,Museo de la Restauración de la República,2003-08-14,Secretaría de Cultura del Estado de Querétaro/Dirección de Educación Artística y Servicios Culturales,público,Guerrero 23 Nte.,Centro Histórico,76000,442 224 30 04,http://culturaqueretaro.gob.mx/iqca/sitio/Espaciosculturalescontroller/recinto/28,,museoqro@gmail.com,,20.59295,-100.39572,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=museo&table_id=435,2023-04-12T08:21:26-06:00
65a75f99df46a6e2e49c8d79,1680,Arte,Museo Fundación Santiago Carbonell,2014-05-14,"Fundación Santiago Carbonell, Amigos del Museo Santiago Carbonell, A.C.",TPND,Calle 5 de Mayo núm.  90,Centro Histórico,76000,442  212 80 52,,,contacto@museosantiagocarbonell.com,,20.59395,-100.38656,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=museo&table_id=1680,2023-04-13T07:00:10-06:00
65a75f99df46a6e2e49c8d7a,433,Arte,Museo de la Ciudad ,1997-02-14,Secretaría de Cultura del Estado de Querétaro/Dirección de Educación Artística y Servicios Culturales,público,Guerrero 27 Nte.,Centro Histórico,76000,442 224 37 56,http://culturaqueretaro.gob.mx/iqca/sitio/Espaciosculturalescontroller/recinto/4,https://museociudadqro.com.mx/index,museodelaciudadqro@gmail.com; info@museodelaciudadqro.com.mx,MCQRO,20.59299,-100.3958,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=museo&table_id=433,2023-04-12T06:59:53-06:00
65a75f99df46a6e2e49c8d7b,436,Arte,Museo de Arte de Querétaro,1988-09-22,Secretaría de Cultura del Estado de Querétaro/Dirección de Educación Artística y Servicios Culturales,público,Allende 14 Sur,Centro Histórico,76000,442 212 23 57,http://culturaqueretaro.gob.mx/iqca/sitio/Espaciosculturalescontroller/recinto/8,,recepcionmaqro1@gmail.com,,20.59088,-100.39349,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=museo&table_id=436,2023-04-12T06:35:51-06:00
65a75f99df46a6e2e49c8d7c,65,Historia,Museo de Sitio de Santa Rosa de Viterbo,2019-02-28,Centro de las Artes de Querétaro,público,José María Arteaga 89,Centro Histórico,76000,442  214 16 91,http://culturaqueretaro.gob.mx/iqca/sitio/Eventoscontroller/evento/969,,diseno.secultqro@gmail.com,,20.58797,-100.39666,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=museo&table_id=65,2023-07-25T06:18:01-06:00
65a75f99df46a6e2e49c8d7d,1772,Historia,Museo del Ferrocarril de Querétaro,2015-01-21,Instituto de Cultura del Municipio de Querétaro,público,Héroe de Nacozari s/n,Centro Histórico,76000,442 340 27 35,http://culturaqueretaro.gob.mx/iqca/sitio/Espaciosculturalescontroller/recinto/56,,,,20.60123,-100.39686,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=museo&table_id=1772,2023-06-23T03:04:04-06:00
65a75f99df46a6e2e49c8d7e,1681,Arte,Museo del Calendario (Mucal) ,2015-05-28,Calendarios Landín,privado,Madero 91,Centro Histórico,76000,442 212 21 87,,,informes@mucal.mx,,20.59077,-100.39561,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=museo&table_id=1681,2023-12-05T05:12:10-06:00
