museo_id,museo_nombre,museo_tematica_n1,museo_fecha_fundacion,museo_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,museo_calle_numero,museo_colonia,museo_cp,museo_telefono1,pagina_web,pagina_web2,email,twitter,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod
2258,"Casa Museo Guillermo Landa","","2022-07-23","Ayuntamiento de Huatusco/IVEC",30,"Veracruz de Ignacio de la Llave",71,"Huatusco",1,"Huatusco de Chicuellar","Av. 1 núm. 333","Centro",""," 273 734 00 67","","","sc.casa.museo.landa@ivec.gob.mx","CasaMuseoLanda",-96.96201,19.14947,"http://sic.gob.mx/ficha.php?table=museo&table_id=2258","2022-08-25 12:51:59-05"
683,"Museo Municipal de Antropología e Historia Malintzin 1524","Arqueología","1977-10-01","Ayuntamiento de Huiloapan de Cuauhtémoc",30,"Veracruz de Ignacio de la Llave",73,"Hueyapan de Ocampo",43,"Santa Rosa Loma Larga","Av. Miguel Hidalgo 3","Centro","94780","272 171 3793","","","claudiaalcantara_archivo@hotmail.com","",-95.08707,18.23085,"http://sic.gob.mx/ficha.php?table=museo&table_id=683","2021-07-08 09:41:16-05"
272,"Museo Comunitario Popoluca de Santa Rosa Loma Larga","Arqueología","1995-11-12","Ejido Unidad Indígena Gral. Emiliano Zapata",30,"Veracruz de Ignacio de la Llave",73,"Hueyapan de Ocampo",43,"Santa Rosa Loma Larga","Calle San José s/n","Emiliano Zapata","95867","924 945 0363","",""," fjpascual56@gmail.com ","",-95.08706,18.23096,"http://sic.gob.mx/ficha.php?table=museo&table_id=272","2023-05-31 06:21:41-06"
134,"Museo de Sitio El Zapotal","Arqueología","1978-01-01","Secretaría de Cultura/INAH",30,"Veracruz de Ignacio de la Llave",75,"Ignacio de la Llave",5,"El Zapotal Número Uno","Ignacio de la Llave esq. Héroes de Chapultepec","Zona Arqueológica El Zapotal","95240","229 934 4208; 229 934 9981","https://www.inah.gob.mx/museos/221-museo-de-sitio-de-el-zapotal","https://lugares.inah.gob.mx/es/zonas-arqueologicas/zonas/14540-el-zapotal.html?lugar_id=14540","","centro_inah_ver",-96.02481,18.7082,"http://sic.gob.mx/ficha.php?table=museo&table_id=134","2023-05-31 11:25:16-06"
2310,"Casa Doña Falla, Museo de la Música Veracruzana","","2021-12-11","Dirección de Cultura del Ayuntamiento de Xalapa",30,"Veracruz de Ignacio de la Llave",87,"Xalapa",1,"Xalapa-Enríquez","Salvador Díaz Mirón 21 (Callejón de la Calavera)","Centro","91000","228 298 23 90 (Dirección de Cultura)","https://xalapa.gob.mx/direccion-de-cultura/casa-dona-falla-museo-de-la-musica/","https://www.instagram.com/museodelamusica_cdf/","culturaxal.agenda@gmail.com","",-96.916,19.52393,"http://sic.gob.mx/ficha.php?table=museo&table_id=2310","2023-01-24 10:58:10-06"
2380,"Pinacoteca Diego Rivera","","1000-01-01","Instituto Veracruzano de la Cultura/Subdirección de Artes y Patrimonio",30,"Veracruz de Ignacio de la Llave",87,"Xalapa",1,"Xalapa-Enríquez","J.J. Herrera 5","Centro","91000","228 818 18 19","","","scpinacoteca@gmail.com","",-96.9244,19.52641,"http://sic.gob.mx/ficha.php?table=museo&table_id=2380","2023-06-16 02:09:11-06"
1263,"Museo Casa de Xalapa","Historia","2011-05-26","Ayuntamiento de Xalapa",30,"Veracruz de Ignacio de la Llave",87,"Xalapa",1,"Xalapa-Enríquez","J.J. Herrera 7","Centro","91000","228 841 98 02  ","","","museocasadexalapa@hotmail.com","MsCasadeXalapa",-96.92431,19.52623,"http://sic.gob.mx/ficha.php?table=museo&table_id=1263","2023-06-01 06:19:58-06"
1262,"Museo San Rafael Guízar y Valencia","Historia","2008-10-17","Arquidiócesis de Xalapa",30,"Veracruz de Ignacio de la Llave",87,"Xalapa",1,"Xalapa-Enríquez","Av. Juárez 70","Centro","91000","228 812 06 67","www.rafaelguizar.org ","","causasdelossantos@live.com","",-96.92343,19.529,"http://sic.gob.mx/ficha.php?table=museo&table_id=1262","2023-06-07 07:09:40-06"
767,"Museo de Antropología de Xalapa (MAX)","Arqueología","1986-10-29","Universidad Veracruzana",30,"Veracruz de Ignacio de la Llave",87,"Xalapa",1,"Xalapa-Enríquez","Av. Xalapa s/n ","Unidad Magisterial","91010","228 815 09 20, 228 815 49 52","http://www.uv.mx/max","","museo@uv.mx","",-96.93121,19.55037,"http://sic.gob.mx/ficha.php?table=museo&table_id=767","2023-01-12 03:43:17-06"
901,"Museo en Honor a los Bomberos","Ciencia y tecnología","2004-08-05","Patronato de Bomberos de Xalapa, A.C.",30,"Veracruz de Ignacio de la Llave",87,"Xalapa",1,"Xalapa-Enríquez","Ernesto Ortiz Medina 5","Obrero Campesina","91020","228 815 37 67","https://www.xalapaveracruz.mx/el-museo-del-bombero/","","museobomberos_xal@hotmail.com","",-96.92804,19.54234,"http://sic.gob.mx/ficha.php?table=museo&table_id=901","2023-06-01 06:41:06-06"
2200,"Kaná, Museo de Ciencia y Tecnología ","","2021-05-22","Gobierno del Estado de Veracruz/Consejo Veracruzano de Inv. Científica y Des.Tecnológico",30,"Veracruz de Ignacio de la Llave",87,"Xalapa",1,"Xalapa-Enríquez","Av Rafael Murillo Vidal 1735","Col.  Cuauhtemoc","91069","228 841 97 73","http://kana.gob.mx/wp/","","contacto@kana.gob.mx  kana.gob.mx","",-96.89417,19.51804,"http://sic.gob.mx/ficha.php?table=museo&table_id=2200","2023-05-17 06:54:07-06"
268,"Museo Comunitario de Jamapa","TND","1993-01-01","Ayuntamiento de Jamapa, Veracruz",30,"Veracruz de Ignacio de la Llave",90,"Jamapa",1,"Jamapa","Tenoya s/n","Centro","94260","285 107 85 84","","","","",-96.24048,19.04183,"http://sic.gob.mx/ficha.php?table=museo&table_id=268","2023-06-08 08:12:46-06"
2383,"Museo del Totomoxtle","","2000-01-01","",30,"Veracruz de Ignacio de la Llave",92,"Xico",1,"Xico","Ignacio Aldama 102 esq. Benito Juárez","Centro","91240","","","","","",-97.01069,19.4243,"http://sic.gob.mx/ficha.php?table=museo&table_id=2383","2023-10-11 11:58:04-06"
1783,"Museo del Danzante Xiqueño","Antropología","2015-09-06","Casa de la Cultura de Xico",30,"Veracruz de Ignacio de la Llave",92,"Xico",1,"Xico","Miguel Hidalgo 76","Centro","91240","228 129 66 97","","","dir.turismo.xico@gmail.com","VeracruzTurismo",-97.00366,19.42021,"http://sic.gob.mx/ficha.php?table=museo&table_id=1783","2023-06-15 05:12:52-06"
1762,"Museo del Vestido de Santa María Magdalena","Antropología","1999-01-01","Parroquia de Santa María Magdalena",30,"Veracruz de Ignacio de la Llave",92,"Xico",1,"Xico","Sebastián Lerdo de Tejada 17","Centro","91240","228 813 03 81","https://pueblosmagicos.mexicodesconocido.com.mx/veracruz/xico/atractivo/museo-del-vestido","https://veracruz.mx/atractivo.php?idnota=453","xico042010@hotmail.com","",-97.01165,19.42276,"http://sic.gob.mx/ficha.php?table=museo&table_id=1762","2023-06-12 07:30:53-06"
2036,"Museo Xicochimalco","","2017-12-28","Ayuntamiento de Xico/Círculo Cultural regional Coatepecano",30,"Veracruz de Ignacio de la Llave",92,"Xico",76,"Malseseca","Domiciio Conocido","","91240","","","","",", ",-97.06032,19.45612,"http://sic.gob.mx/ficha.php?table=museo&table_id=2036","2023-06-05 07:44:00-06"
686,"Museo Regional David Ramírez Lavoignet","Arqueología","2008-01-01","Casa de Cultura  El Calvario",30,"Veracruz de Ignacio de la Llave",109,"Misantla",1,"Misantla","Calle 5 de Mayo s/n esq. Ávila Camacho","Centro Histórico","93821","235 323 15 46","","","casadecultura.elcalvario@gmail.com","",-96.85146,19.93186,"http://sic.gob.mx/ficha.php?table=museo&table_id=686","2023-05-31 07:26:25-06"
2031,"Museo de las Raíces de Orizaba (MURO)","Antropología","2010-10-04","Ayuntamiento de Orizaba",30,"Veracruz de Ignacio de la Llave",118,"Orizaba",1,"Orizaba"," Fco. I. Madero Norte s/n","Centro","94300","272 728 91 36","https://www.turismo-veracruz.com/portal/art4058_Museo_de_las_RaAces_de_Orizaba.html","","turismo@orizaba,gob.mx","",-97.106,18.84964,"http://sic.gob.mx/ficha.php?table=museo&table_id=2031","2022-11-14 12:45:50-06"
2378,"Museo Nacional del Traje","","2022-04-10","Poliforum Mier y Pesado/Ayuntamiento de Orizaba",30,"Veracruz de Ignacio de la Llave",118,"Orizaba",1,"Orizaba","Oriente 6 núm. 1653","Centro","94300","272 688 52 29","https://es-la.facebook.com/POLIFORUMMIERYPESADO/","","","",-97.08908,18.84801,"http://sic.gob.mx/ficha.php?table=museo&table_id=2378","2023-08-22 08:48:26-06"
2007,"Museo Interactivo Francisco Gabilondo Soler","","2017-05-12","Polyforum Cultural Mier y Pesado/Ayuntamiento de Orizaba",30,"Veracruz de Ignacio de la Llave",118,"Orizaba",1,"Orizaba","Oriente 6 núm. 1653","Centro","94300","272 688 5229","https://veracruz.mx/atractivo.php?idnota=1833","","turismo@orizaba.gob.mx","",-97.08916,18.84808,"http://sic.gob.mx/ficha.php?table=museo&table_id=2007","2023-06-05 05:39:26-06"
2283,"Planetario Orizaba","","2021-08-04","Ayuntamiento de Orizaba/Foro Orizaba",30,"Veracruz de Ignacio de la Llave",118,"Orizaba",1,"Orizaba","Av. Cri-Cri s/n","Col. Agrícola Moctezuma","94345","272 688 99 63","",""," planetario@orizaba.gob.mx","",-97.08593,18.85666,"http://sic.gob.mx/ficha.php?table=museo&table_id=2283","2023-06-02 05:57:02-06"
2281,"Salón de la Fama","","2018-09-13","Ayuntamiento de Orizaba/Palacio Municipal",30,"Veracruz de Ignacio de la Llave",118,"Orizaba",1,"Orizaba","Colón Poniente Núm. 320 (Sótano del Palacio Municipal de Orizaba)","Centro","94300","272 728 91 36","https://www.orizaba.travel/museo-palacio-orizaba/","https://www.facebook.com/pueblomagicorizaba/posts/2103704839649994/","turismo@orizaba.gob.mx","",-97.10759,18.84706,"http://sic.gob.mx/ficha.php?table=museo&table_id=2281","2023-06-02 06:03:01-06"
2227,"Museo de Arte Popular de Veracruz","","2021-07-10","Ayuntamiento de Orizaba",30,"Veracruz de Ignacio de la Llave",118,"Orizaba",1,"Orizaba","Norte 3 entre Poniente 2 y 4.","Centro","94300","","","","","",-97.10673,18.84934,"http://sic.gob.mx/ficha.php?table=museo&table_id=2227","2022-09-08 07:51:40-05"
2377,"Museo de la Historia del Libro","","2016-04-23","Biblioteca Municipal José Bernardo Couto y Pérez",30,"Veracruz de Ignacio de la Llave",118,"Orizaba",1,"Orizaba","Calle Colón Ote. s/n","Centro","94320","272 724 05 08","https://bibliotecamunicipalorizaba.github.io/JoseBernardoCouto/","","bibliocouto01@hotmail.com","",-97.09623,18.85197,"http://sic.gob.mx/ficha.php?table=museo&table_id=2377","2023-06-02 05:45:36-06"
2381,"Museo Religioso","","2022-12-01","H. Ayuntamiento de Orizaba/Coordinación de Turismo",30,"Veracruz de Ignacio de la Llave",118,"Orizaba",1,"Orizaba","Poniente 5 no. 344 entre Sur 4 y 8.","Centro","94300","272 726 2222 ext. 2002","https://www.orizaba.travel/ex-convento-de-san-jose-de-gracia/","","turismo@orizaba.gob.mx","",-97.10752,18.84497,"http://sic.gob.mx/ficha.php?table=museo&table_id=2381","2023-06-14 06:04:41-06"
420,"Museo de Arte del Estado de Veracruz (MAEV)","Arte","1992-11-27","Instituto Veracruzano de la Cultura",30,"Veracruz de Ignacio de la Llave",118,"Orizaba",1,"Orizaba","Av. Oriente 4 núm. 1262 esq. Sur 23","Centro","94300","272 724 32 00","","","scmaev@gmail.com","MAEVorizaba",-97.09314,18.85061,"http://sic.gob.mx/ficha.php?table=museo&table_id=420","2023-06-09 06:11:40-06"
2274,"Museo de Memorias de Orizaba","","2021-11-30"," Archivo Municipal Orizaba",30,"Veracruz de Ignacio de la Llave",118,"Orizaba",1,"Orizaba","Calle Sur 9 Núm. 224","Centro","94300"," 272 728 96 25","","","","",-97.10116,18.84777,"http://sic.gob.mx/ficha.php?table=museo&table_id=2274","2022-11-16 10:14:33-06"
2280,"Museo 13 de Junio de 1862","","1000-01-01","Ayuntamiento de Orizaba",30,"Veracruz de Ignacio de la Llave",118,"Orizaba",1,"Orizaba","Plaza Pichucalco, Puente Independencia esq. Pte. 5","Centro","94300","272 728 91 36","","https://glampingycamping.com/ecoparque-cerro-del-borrego-orizaba-veracruz/","turismo@orizaba.gob.mx","",-97.11683,18.84621,"http://sic.gob.mx/ficha.php?table=museo&table_id=2280","2022-11-16 07:58:56-06"
2272,"Museo Interactivo de Orizaba  (MIO)","","2010-10-04","Ayuntamiento de Orizaba",30,"Veracruz de Ignacio de la Llave",118,"Orizaba",1,"Orizaba","Francisco I. Madero Norte s/n, entre Pte. 2 y Pte. 4","Centro","94300","272 728 91 36","","","turismo@orizaba.gob.mx","",-97.106,18.84964,"http://sic.gob.mx/ficha.php?table=museo&table_id=2272","2022-11-15 13:27:03-06"
2282,"Museo Sala Histórica de Orizaba","","2020-09-28","Ayuntamiento de Orizaba",30,"Veracruz de Ignacio de la Llave",118,"Orizaba",1,"Orizaba","Colón Poniente 320","Centro","94300","272 726 22 22","https://www.orizaba.travel/museo-palacio-orizaba/","","turismo@orizaba.gob.mx","",-97.10786,18.84723,"http://sic.gob.mx/ficha.php?table=museo&table_id=2282","2023-06-09 07:11:31-06"
2273,"Planetario Rodolfo Neri Vela","","2010-10-04","Ayuntamiento de Orizaba",30,"Veracruz de Ignacio de la Llave",118,"Orizaba",1,"Orizaba","Fco. I. Madero Norte s/n","Centro","94300","272 728 91 36","","","turismo@orizaba,gob.mx","",-97.10609,18.84992,"http://sic.gob.mx/ficha.php?table=museo&table_id=2273","2022-11-17 04:42:38-06"
2277,"Museo Cuna del Futbol","","2009-12-14","Ayuntamiento de Orizaba",30,"Veracruz de Ignacio de la Llave",118,"Orizaba",1,"Orizaba","Francisco I. Madero s/n, entre Pte. 2 y Pte. 4","Centro","94300","272 728 91 36","http://www.orizaba.travel","","turismo@orizaba.gob.mx","",-97.106,18.84964,"http://sic.gob.mx/ficha.php?table=museo&table_id=2277","2022-11-14 12:46:29-06"
2278,"Museo de la Historia de la Aviación","","2021-09-04","Ayuntamiento de Orizaba",30,"Veracruz de Ignacio de la Llave",118,"Orizaba",1,"Orizaba","Prol. de Nte. 2 Núm. 2297","Col. Abelardo L. Rodriguez","94310","272 726 22 22","https://www.orizaba.travel/aeroparque-orizaba/","","","",-97.1132,18.86803,"http://sic.gob.mx/ficha.php?table=museo&table_id=2278","2022-11-14 13:29:07-06"
2279,"Museo Geográfico de Orizaba 1 (MUSGO I)","","2010-10-04","Ayuntamiento de Orizaba",30,"Veracruz de Ignacio de la Llave",118,"Orizaba",1,"Orizaba","Francisco I. Madero Norte s/n, entre Pte. 2 y Pte. 4","Centro","94300","272 728 91 36","","","turismo@orizaba.gob.mx","",-97.106,18.84964,"http://sic.gob.mx/ficha.php?table=museo&table_id=2279","2022-11-15 13:28:56-06"
2276,"Museo de la Cerveza","","2009-12-14","Ayuntamiento de Orizaba / Cervecería Moctezuma",30,"Veracruz de Ignacio de la Llave",118,"Orizaba",1,"Orizaba","Fco. I. Madero Nte. s/n","Centro","94300","272 728 91 36","","","turismo@orizaba.gob.mx","",-97.106,18.84964,"http://sic.gob.mx/ficha.php?table=museo&table_id=2276","2023-06-01 06:33:51-06"
2179,"Museo de la Hotelería Mexicana","","2021-08-07","Ayuntamiento de Orizaba",30,"Veracruz de Ignacio de la Llave",118,"Orizaba",1,"Orizaba","Oriente 6 Núm. 660 esq. Sur 13 y Sur 15 ","Centro","94300","272 728 91 36","https://www.orizaba.travel/museo-hoteleria-mexicana/","","turismo@orizaba.gob.mx","",-97.09867,18.84821,"http://sic.gob.mx/ficha.php?table=museo&table_id=2179","2022-11-16 07:14:32-06"
2226,"Museo del Sotavento","","2021-08-10","Ayuntamiento de Otatitlán/Centro Cultural del Sotavento",30,"Veracruz de Ignacio de la Llave",119,"Otatitlán",1,"Otatitlán","Plaza Hidalgo s/n","Centro","95500","","","","","",-96.03427,18.17643,"http://sic.gob.mx/ficha.php?table=museo&table_id=2226","2023-07-14 05:04:12-06"
253,"Museo de Historia Regional de Pánuco","Arqueología","1992-04-30","Ayuntamiento de Pánuco",30,"Veracruz de Ignacio de la Llave",123,"Pánuco",1,"Pánuco","Lorenzo Barcelata s/n esq. Malecón ","Centro","93990","846 266 1441 ","","http://panucodistritouno.blogspot.mx/2015/06/museo-de-historia-regional-panuco.html","","",-98.17706,22.05661,"http://sic.gob.mx/ficha.php?table=museo&table_id=253","2020-06-16 05:43:57-05"
1590,"Museo Teodoro Cano","Arte","2007-12-14","Instituto Veracruzano de la Cultura",30,"Veracruz de Ignacio de la Llave",124,"Papantla",1,"Papantla de Olarte","Rodolfo Curti 101","Barrio del Naranjo, Centro","93400","784 114 62 11","http://ivec.gob.mx/recintos/","http://ivec.gob.mx/","museo.teodorocano@ivec.gob.mx","",-97.32029,20.44453,"http://sic.gob.mx/ficha.php?table=museo&table_id=1590","2023-06-16 05:50:40-06"
601,"Museo de Sitio de la Zona Arqueológica El Tajín (cerrado temporalmente, zona arqueológica abierta) ","Arqueología","1992-10-12","Secretaría de Cultura/INAH",30,"Veracruz de Ignacio de la Llave",124,"Papantla",1,"Papantla de Olarte","Carr. 130 Poza Rica San Andrés ku 16 esq. Calz. José García Payón s/n","Comunidad El Tajín","93479","784 842 83 54","https://lugares.inah.gob.mx/es/museos-inah/museo/433-museo-de-sitio-de-el-taj%C3%ADn.html","https://lugares.inah.gob.mx/es/es/museos-inah/museo/433-museo-de-sitio-de-el-taj%C3%ADn.html","olaf_jaime@inah.gob.mx;  direcciontajin@hotmail.com","",-97.37783,20.44269,"http://sic.gob.mx/ficha.php?table=museo&table_id=601","2023-05-31 08:21:27-06"
688,"Museo Comunitario Serafín Olarte (Cerrado temporalmente)","TND","1000-01-01","Comunitario independiente",30,"Veracruz de Ignacio de la Llave",124,"Papantla",33,"Cuyuxquihui","Domicilio conocido, junto al sitio prehispánico","","93060","784 596 5300 ","https://www.cultura.gob.mx/estados/turismo-cultural-detalle.php?id=65990#.Xuj3MkUzbIU","","","",-97.25582,20.31242,"http://sic.gob.mx/ficha.php?table=museo&table_id=688","2020-06-16 06:15:27-05"
2230,"Museo de la Ciudad de Poza Rica (MUCI)","","2021-11-24","Dirección de Turismo del  Ayuntamiento de Poza Rica/Parque de Las Américas",30,"Veracruz de Ignacio de la Llave",131,"Poza Rica de Hidalgo",1,"Poza Rica de Hidalgo","Francisco I. Madero s/n, Parque de las Américas ","Col. Francisco I. Madero","93260","782 826 7817","https://museodepozarica.com/index.html","","museodelaciudadpozarica@gmail.com","",-97.45328,20.53108,"http://sic.gob.mx/ficha.php?table=museo&table_id=2230","2023-03-31 08:04:12-06"
1567,"Museo Regional de San Andrés Tuxtla","Arqueología","2007-07-04","Ayuntamiento de San Andrés Tuxtla",30,"Veracruz de Ignacio de la Llave",141,"San Andrés Tuxtla",1,"San Andrés Tuxtla","Independencia Oriente 1","Centro","95700","294 947 93 00 ext. 608","","","detmasat@hotmail.com; detmas@live.com.mx","",-95.21145,18.44744,"http://sic.gob.mx/ficha.php?table=museo&table_id=1567","2023-06-12 05:28:25-06"
682,"Museo Tuxteco (Temporalmente cerrado)","Arqueología","1975-07-01","Secretaría de Cultura/INAH",30,"Veracruz de Ignacio de la Llave",143,"Santiago Tuxtla",1,"Santiago Tuxtla","Cto. Lic. Ángel Carvajal s/n","Centro","95830","229 934 52 82","https://www.inah.gob.mx/red-de-museos","","inahveracruzsur@hotmail.com","centro_inah_ver",-95.30199,18.46508,"http://sic.gob.mx/ficha.php?table=museo&table_id=682","2023-06-05 08:18:04-06"
299,"Museo de Sitio de Tres Zapotes","Arqueología","1975-07-01","Secretaría de Cultura/INAH",30,"Veracruz de Ignacio de la Llave",143,"Santiago Tuxtla",81,"Tres Zapotes","Estela Núñez s/n","Centro","95839","294 948 66 59","http://www.inah.gob.mx/es/red-de-museos/226-museo-de-sitio-de-tres-zapotes","https://treszapotesveracruz.wordpress.com/museo-de-tres-zapotes/","inahveracruzsur@hotmail.com","centro_inah_ver",-95.43581,18.47726,"http://sic.gob.mx/ficha.php?table=museo&table_id=299","2022-10-04 16:29:13-05"
679,"Museo de Sitio Castillo de Teayo (Temporalmente cerrado)","Arqueología","1975-08-01","Secretaría de Cultura/INAH",30,"Veracruz de Ignacio de la Llave",157,"Castillo de Teayo",1,"Castillo de Teayo","Plaza de la Pirámide s/n","Centro","92940","229 934 9981","http://www.inah.gob.mx/es/red-de-museos/219-museo-de-sitio-castillo-teayo","","inahveracruzsur@hotmail.com;  patricia_castillo@inah.gob.mx","",-97.63338,20.75013,"http://sic.gob.mx/ficha.php?table=museo&table_id=679","2023-05-31 07:26:12-06"
21,"Museo Marino Comunitario de Tecolutla","Historia","1988-10-12","Museo Marino Comunitario, A.C.",30,"Veracruz de Ignacio de la Llave",158,"Tecolutla",1,"Tecolutla","Matamoros s/n","Centro","93570","766 102 3412","https://tecolutlaveracruz.mx/es/nuestro-municipio/el-museo-marino","","museomarino93570@gmail.com","",-97.0059,20.4755,"http://sic.gob.mx/ficha.php?table=museo&table_id=21","2023-06-01 10:10:49-06"
264,"Museo Comunitario de la Antigua Estación Ferroviaria","Historia","1998-05-01","Ayuntamiento de Teocelo",30,"Veracruz de Ignacio de la Llave",164,"Teocelo",1,"Teocelo","Francisco I. Madero s/n","La Cohetería","91615","228 821 0502","","","plateresco@hotmail.com","",-96.97874,19.38713,"http://sic.gob.mx/ficha.php?table=museo&table_id=264","2020-06-16 11:53:10-05"
555,"Museo de Sitio de San Lorenzo Tenochtitlan","Arqueología","1995-05-01","Secretaría de Cultura/INAH",30,"Veracruz de Ignacio de la Llave",172,"Texistepec",19,"San Lorenzo Tenochtitlán","Cuauhtémoc esq. Zaragoza s/n","Col. El Rubí","93780","229 934 99 81","http://www.inah.gob.mx/red-de-museos/223-museo-de-sitio-de-san-lorenzo-tenochtitlan","","cinahver.sipot@inah.gob.mx; difusion_ver@inah.gob.mx","",-94.76151,17.75031,"http://sic.gob.mx/ficha.php?table=museo&table_id=555","2022-04-12 08:35:53-05"
1120,"Museo Agustín Lara ","Historia","2000-01-01","Ayuntamiento de Tlacotalpan",30,"Veracruz de Ignacio de la Llave",178,"Tlacotalpan",1,"Tlacotalpan","Rodríguez Beltrán s/n","Centro","95460","","","","salexand_@hotmail.com","",-95.66214,18.61202,"http://sic.gob.mx/ficha.php?table=museo&table_id=1120","2023-06-12 05:53:24-06"
187,"Museo Jarocho Salvador Ferrando","Arte","1965-01-01","Ayuntamiento de Tlacotalpan",30,"Veracruz de Ignacio de la Llave",178,"Tlacotalpan",1,"Tlacotalpan","Manuel M. Alegre 6, Parque Hidalgo","Centro","91000","288 884 24 95","","","carballo_mar@hotmail.com","",-95.65996,18.61241,"http://sic.gob.mx/ficha.php?table=museo&table_id=187","2023-05-31 08:38:06-06"
206,"Museo de la hermandad México-Cuba","Historia","1988-12-04","Ayuntamiento de Tuxpan",30,"Veracruz de Ignacio de la Llave",189,"Tuxpan",83,"Santiago de la Peña","Álvaro Obregón 1","Col. Santiago de la Peña","92770","783 834 61 80","http://tuxpanveracruz.gob.mx/atractivos/","","museos.bibliotecas@tuxpanveracruz.gob.mx; museo.amistad.mexico.cuba@hotmail.com","",-97.41261,20.94861,"http://sic.gob.mx/ficha.php?table=museo&table_id=206","2023-02-02 05:51:51-06"
594,"Museo de Sitio de Cempoala","Arqueología","2001-12-19","Secretaría de Cultura/INAH",30,"Veracruz de Ignacio de la Llave",191,"Ursulo Galván",20,"Zempoala","Francisco del Paso y Troncoso s/n","Centro","91660","297 934 99 81","","","cinah_veracruz@inah.gob.mx;  inahveracruzsur@hotmail.com","",-96.40412,19.44711,"http://sic.gob.mx/ficha.php?table=museo&table_id=594","2023-06-12 06:53:57-06"
317,"Museo de Sitio de Higueras","Arqueología","1986-08-01","Secretaría de Cultura/INAH",30,"Veracruz de Ignacio de la Llave",192,"Vega de Alatorre",18,"Las Higueras","Carr. Las Higueras s/n","","93965","229 934 9981","http://www.inah.gob.mx/es/red-de-museos/222-museo-de-sitio-de-higueras","","inahveracruzsur@hotmail.com","centro_inah_ver",-96.62233,20.0362,"http://sic.gob.mx/ficha.php?table=museo&table_id=317","2021-12-02 05:32:42-06"
141,"Museo Recinto de la Reforma ","Historia","1968-03-01","Ayuntamiento de Veracruz",30,"Veracruz de Ignacio de la Llave",193,"Veracruz",1,"Veracruz","Benito Juárez 1 esq. José Ma. Morelos y Pavón","Centro Histórico","91700","229 200 2241","","","mrecintodelareforma@gmail.com","",-96.13862,19.20167,"http://sic.gob.mx/ficha.php?table=museo&table_id=141","2023-06-01 06:14:16-06"
149,"Museo Baluarte de Santiago (Cerrado temporalmente)","Historia","1979-05-01","Secretaría de Cultura/INAH",30,"Veracruz de Ignacio de la Llave",193,"Veracruz",1,"Veracruz","Francisco Canal s/n ","Centro","91700","229 931 10 59; 229 934 9981","http://www.inah.gob.mx/es/red-de-museos/218-museo-baluarte-de-santiago","","inahveracruzsur@hotmail.com","centro_inah_ver",-96.13332,19.19814,"http://sic.gob.mx/ficha.php?table=museo&table_id=149","2023-12-05 05:16:29-06"
2351,"Museo Ripley","","1000-01-01","",30,"Veracruz de Ignacio de la Llave",193,"Veracruz",1,"Veracruz","Blvd. Manuel Ávila Camacho s/n, Plaza Acuario","Col. Ricardo Flores Magón","91900","229 931 95 00 ","https://museodecera.com.mx/museo-de-ripley-vcz","https://www.lugaresturisticosdeveracruz.com/puerto/museo-de-cera-y-ripley-veracruz/#:~:text=Costos%20por%20visitar%20el%20museo%20de%20cera%20y%20ripley%20en%202023&text=Museo%20de%20Cera%3A%20adultos%20%24100%20%2F%20ni%C3%B1os%20e%20INAPAM%20%2470","","museoripley",-96.12253,19.1876,"http://sic.gob.mx/ficha.php?table=museo&table_id=2351","2023-06-06 05:12:01-06"
1565,"Museo de Cera de Veracruz","Especializado","2002-11-27","Atracciones Culturales de Oriente, S.A. de C.V.",30,"Veracruz de Ignacio de la Llave",193,"Veracruz",1,"Veracruz","Blvd. Manuel Ávila Camacho s/n, Plaza Acuario","Col. Ricardo Flores Magón","91700","229 931 95 00","https://museodecera.com.mx/museo-de-cera-vcz","","gerenciaveracruz@grupomuseodecera.com","museodecera",-96.1225,19.18757,"http://sic.gob.mx/ficha.php?table=museo&table_id=1565","2023-06-06 05:09:28-06"
154,"Museo Naval México","Historia","1997-06-01","Secretaría de Marina",30,"Veracruz de Ignacio de la Llave",193,"Veracruz",1,"Veracruz","Mariano Arista 418 ","Centro Histórico","91700","229 931 4078","","","museonavalmexico@semar.gob.mx","",-96.13518,19.19947,"http://sic.gob.mx/ficha.php?table=museo&table_id=154","2023-06-01 11:28:33-06"
923,"Museo Local Fuerte de San Juan de Ulúa","Historia","1984-11-01","Secretaría de Cultura/INAH",30,"Veracruz de Ignacio de la Llave",193,"Veracruz",1,"Veracruz","Pedro Sainz de Baranda s/n, cam. escénico a San Juan de Ulúa","Col. Manuel Contreras","91891","229 938 51 51","https://www.inah.gob.mx/museos/museo-local-fuerte-de-san-juan-de-ulua","https://www.lugares.inah.gob.mx/es/museos-inah/museo/7597-museo-local-fuerte-de-san-juan-de-ul%C3%BAa.html?lugar_id=7597","fuertedesanjuandeulua@inah.gob.mx; ","",-96.1314,19.20945,"http://sic.gob.mx/ficha.php?table=museo&table_id=923","2023-04-12 13:49:25-06"
